,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
2649,-404.91131591796875,64.24164581298828,1.1368874311447144,34.387306213378906,-10.924427032470703,6.2257161140441895,-12.883020401000977,-13.569085121154785,-6.5301127433776855,12.137338638305664,-21.36139678955078,14.187679290771484,-5.88897705078125,10.753576278686523,-3.240248203277588,-1.5294241905212402,-3.2226946353912354,4.3923869132995605,-14.63238525390625,2.711808204650879,-3.106121301651001,-4.814144611358643,-4.2173662185668945,-0.9163588881492615,-3.259089708328247,-1.4557734727859497,-2.7514116764068604,-0.09197460860013962,-3.4976625442504883,-5.265337944030762,-8.527552604675293,-4.986026287078857,-5.449148654937744,1.555179476737976,12.589452743530273,24.803211212158203,30.16900634765625,26.404991149902344,15.727694511413574,4.6996564865112305,neutral
4277,-374.6976318359375,45.981082916259766,-16.660999298095703,19.799867630004883,-15.320716857910156,0.09464897960424423,-14.372210502624512,-5.7792463302612305,-11.481616020202637,7.214015483856201,-13.001937866210938,12.582871437072754,-7.419351577758789,12.940978050231934,-5.3591389656066895,5.803679466247559,3.0459914207458496,11.391210556030273,-2.7806291580200195,7.998536109924316,-6.311042785644531,6.580830097198486,-1.6576457023620605,0.8771746754646301,1.1912928819656372,1.563293695449829,-0.5020954012870789,3.1271188259124756,0.7796875834465027,2.9526498317718506,3.642282724380493,6.162758827209473,3.8662354946136475,8.289472579956055,7.222202777862549,7.0771965980529785,6.896137714385986,4.1045637130737305,2.2369165420532227,1.2204267978668213,surprised
3926,-422.9425048828125,81.00910186767578,5.986354827880859,-13.327093124389648,-16.332021713256836,16.266979217529297,-19.391151428222656,5.1200761795043945,-21.94078826904297,3.7211451530456543,-17.386247634887695,0.8935437798500061,-8.310484886169434,4.776608467102051,-1.8757816553115845,8.046944618225098,-1.2022111415863037,14.601046562194824,-0.2881495952606201,-0.4823915362358093,4.3779802322387695,3.2111916542053223,-0.6719925403594971,4.678397178649902,-8.474018096923828,3.5089941024780273,2.0927059650421143,3.6176788806915283,1.6616758108139038,6.485370635986328,3.0876190662384033,9.046388626098633,5.224244594573975,2.994544267654419,2.4319608211517334,5.927696704864502,5.3402886390686035,5.642246246337891,6.691086769104004,8.708146095275879,happy
182,-308.85821533203125,45.744041442871094,-5.599214553833008,12.201714515686035,-27.110210418701172,14.7776517868042,2.821263313293457,-1.7450429201126099,-10.839315414428711,12.552581787109375,-18.945419311523438,14.293874740600586,-5.83624792098999,7.933286190032959,-4.379899978637695,-4.482995986938477,-8.688197135925293,4.080422401428223,-10.516596794128418,18.37071418762207,12.82005786895752,16.352479934692383,10.401451110839844,4.873111724853516,-2.1800808906555176,3.362593650817871,-2.7824654579162598,1.0035581588745117,-0.9399949312210083,-2.2661683559417725,-3.9831488132476807,4.150167942047119,-3.074506998062134,-1.7952673435211182,-5.318419456481934,-3.8435003757476807,-1.2964839935302734,-3.6176512241363525,-1.5299947261810303,3.647946357727051,fear
220,-355.8349609375,59.844207763671875,-19.622838973999023,-0.9082748889923096,-17.9285945892334,9.16135311126709,-18.114734649658203,-23.416831970214844,-10.287599563598633,6.60188627243042,-23.082712173461914,15.871559143066406,-22.02880859375,17.94220542907715,-2.419989585876465,8.835309982299805,5.2192559242248535,10.869532585144043,-4.3374857902526855,7.948629856109619,-6.401361465454102,5.128676414489746,-8.719426155090332,1.9457976818084717,-0.46863991022109985,0.27149760723114014,0.7922055125236511,1.8402825593948364,-1.5421593189239502,4.293493747711182,1.1611087322235107,8.233658790588379,8.517831802368164,9.671442985534668,9.875714302062988,7.4679365158081055,4.910177230834961,1.9326897859573364,3.167541980743408,2.2124886512756348,surprised
878,-492.4499816894531,87.4376449584961,6.6145195960998535,-0.6616570353507996,-0.8871808648109436,13.360092163085938,-11.949544906616211,12.721938133239746,-22.498668670654297,7.897281169891357,-13.265533447265625,14.245616912841797,-3.615630865097046,7.9233479499816895,-2.6295347213745117,4.744309425354004,-4.2402262687683105,5.029476642608643,3.0718631744384766,2.4723398685455322,1.0874419212341309,-0.8066567778587341,0.23016387224197388,2.4395768642425537,-1.0361783504486084,4.170974254608154,1.9425034523010254,2.973632335662842,2.926816463470459,3.4451193809509277,1.125758171081543,4.325040817260742,3.1768202781677246,6.138652801513672,5.97585916519165,3.1386466026306152,6.867866039276123,1.87184739112854,4.376264572143555,2.0227346420288086,disgust
3267,-405.894287109375,83.67760467529297,-7.60347318649292,33.94020462036133,-6.3593292236328125,2.4967806339263916,-5.515768051147461,-6.643247127532959,-8.929007530212402,15.072834968566895,-24.609512329101562,12.284001350402832,-7.924391269683838,4.814146995544434,-1.7479276657104492,-6.192176818847656,3.7492637634277344,2.732253313064575,-16.83803367614746,5.661828517913818,-10.853951454162598,-3.91174578666687,-7.8883795738220215,-4.1644110679626465,-6.522407531738281,-0.04443295672535896,-5.529196262359619,-1.4379911422729492,-9.098435401916504,-4.663081169128418,-7.449935436248779,6.366700649261475,17.75625991821289,30.25300407409668,37.668643951416016,29.93126106262207,17.741352081298828,0.3344014585018158,-2.343456506729126,-0.21720953285694122,neutral
776,-429.46478271484375,80.94605255126953,-7.855706214904785,-2.7547173500061035,-14.994647979736328,8.365055084228516,-18.15153694152832,8.259967803955078,-21.0808048248291,3.2407450675964355,-13.97344970703125,-1.5064895153045654,-8.683469772338867,1.6564141511917114,-1.187600016593933,3.8995156288146973,-6.117167949676514,16.127248764038086,-1.9389581680297852,1.2065973281860352,4.206401348114014,9.107633590698242,4.628742694854736,10.693733215332031,1.1395466327667236,3.781740188598633,-0.07071883231401443,6.517500877380371,0.120011106133461,5.993824005126953,-0.18933987617492676,3.1364903450012207,3.724114418029785,2.116819143295288,1.7744054794311523,3.352783679962158,1.937676191329956,3.153639316558838,6.828586578369141,7.724233627319336,happy
3138,-411.65625,79.896728515625,1.7221074104309082,38.165428161621094,-2.907914876937866,-1.471246600151062,-15.654707908630371,-1.734628677368164,-8.238934516906738,11.974798202514648,-19.891992568969727,13.800946235656738,-4.737473964691162,4.743171215057373,-1.848421573638916,-4.2079057693481445,-0.8373539447784424,-0.6225839257240295,-13.385162353515625,5.253418445587158,-8.223400115966797,-5.884013652801514,-4.734811782836914,-5.244192123413086,-5.745474338531494,-2.8369123935699463,-2.782365322113037,0.5366054177284241,-3.7040016651153564,-2.5560946464538574,-9.9751558303833,-2.837907552719116,-1.734546184539795,9.058883666992188,21.296241760253906,30.026269912719727,28.544349670410156,21.071331024169922,8.341800689697266,0.07660109549760818,neutral
2024,-351.1667175292969,43.830623626708984,-22.87618064880371,3.9634077548980713,-24.685710906982422,2.4105100631713867,-15.27234935760498,-7.643958568572998,-6.807570934295654,10.629623413085938,-16.744186401367188,5.420395851135254,-10.188628196716309,11.53267765045166,-0.7471520304679871,8.18970775604248,0.2709645628929138,7.810351371765137,-2.8674070835113525,5.920760154724121,-3.421656608581543,2.5230348110198975,-4.4767374992370605,2.6953811645507812,-0.4648180305957794,0.2643624544143677,-1.1951936483383179,1.5691907405853271,5.255270004272461,4.0088067054748535,7.15186882019043,8.67017936706543,3.4578075408935547,5.557258605957031,4.785769939422607,4.725747585296631,5.958176612854004,3.5647034645080566,6.310723304748535,1.7135448455810547,surprised
911,-416.1510314941406,77.3227767944336,11.489965438842773,31.944400787353516,-10.660378456115723,13.474494934082031,-4.851229667663574,-10.326996803283691,-4.461549758911133,0.6731534600257874,-11.503128051757812,5.810939311981201,-8.137866020202637,12.724416732788086,-8.743208885192871,1.2822660207748413,-1.3371340036392212,-0.7715078592300415,-8.995308876037598,-3.118485689163208,-6.073279857635498,-5.25935697555542,-0.878601610660553,3.865943431854248,0.6952152848243713,8.612887382507324,-0.18299852311611176,-0.49357178807258606,0.3772330582141876,0.9795023798942566,3.08475399017334,10.645683288574219,7.652468204498291,1.9918196201324463,0.1968078464269638,0.5422093868255615,2.9576706886291504,4.098038196563721,4.185999393463135,2.6700522899627686,sad
3655,-421.7242431640625,78.48180389404297,8.966193199157715,-8.786253929138184,-7.082583904266357,5.567722797393799,-20.94301986694336,5.940072536468506,-23.502317428588867,4.982783317565918,-18.64556312561035,2.0033154487609863,-5.672333717346191,4.692044734954834,-2.022226572036743,8.122979164123535,-5.509598255157471,17.2404842376709,-4.999588489532471,2.14125657081604,0.9283894300460815,1.2888654470443726,-3.7392070293426514,3.7974019050598145,-6.091004848480225,6.945409774780273,2.7603859901428223,10.657937049865723,2.833143472671509,8.959805488586426,3.105402708053589,4.906426906585693,4.330283164978027,3.744807004928589,3.8744711875915527,4.898932456970215,8.244649887084961,6.735905170440674,7.645027160644531,10.013684272766113,happy
1278,-320.5616149902344,57.7266731262207,-21.228282928466797,3.982116937637329,-20.75912094116211,-3.4726431369781494,-22.712682723999023,-3.354983329772949,-17.66153907775879,8.262744903564453,-14.622920989990234,8.1777925491333,-13.249693870544434,7.397905349731445,-12.164990425109863,8.928093910217285,-1.5749595165252686,3.417180299758911,-3.2486352920532227,-1.2356542348861694,-8.734086036682129,4.6147637367248535,-8.450835227966309,0.48430636525154114,-5.773021221160889,-0.6206469535827637,0.5856280326843262,1.027151346206665,4.149570465087891,6.99178409576416,7.471125602722168,10.265499114990234,4.717860221862793,8.584707260131836,8.167647361755371,5.498765468597412,2.531622886657715,-0.48650315403938293,1.0232406854629517,-0.0899120569229126,surprised
2752,-450.81781005859375,102.58783721923828,7.047374725341797,-15.194390296936035,-7.608044624328613,6.229052543640137,-22.083946228027344,5.788643836975098,-20.823030471801758,-2.2677624225616455,-17.001325607299805,-3.1806247234344482,-6.907459259033203,0.9813402891159058,-1.4943947792053223,9.77249813079834,-1.0277379751205444,14.529623985290527,-2.0947086811065674,-2.6038551330566406,1.9331468343734741,0.7418993711471558,-2.534057378768921,4.587014198303223,-3.744375228881836,5.70835018157959,5.88068151473999,9.247623443603516,7.670975685119629,9.15180492401123,4.483877182006836,7.322303771972656,4.835583686828613,2.445122241973877,3.864567756652832,4.530359745025635,3.7609901428222656,4.671316623687744,7.227176189422607,9.470941543579102,happy
3212,-317.7106628417969,49.01295471191406,-18.26572036743164,21.465789794921875,-4.021181583404541,11.770757675170898,-5.616663455963135,4.188436985015869,-14.94965934753418,14.00048828125,-21.260515213012695,9.959651947021484,-4.848358154296875,5.924632549285889,-2.4020466804504395,-5.263031482696533,-7.192252159118652,8.332504272460938,-9.693930625915527,15.493903160095215,4.584873676300049,1.7708134651184082,1.9680012464523315,1.515924334526062,1.5586351156234741,6.772174835205078,-0.34380534291267395,4.006170272827148,1.796477198600769,1.4159632921218872,-0.8976763486862183,-2.2344553470611572,-4.739325523376465,0.8212401866912842,0.28856658935546875,-1.3002206087112427,-0.7386172413825989,2.360393762588501,3.525331735610962,2.631129741668701,fear
1160,-321.13958740234375,45.78363800048828,-25.130218505859375,16.051841735839844,-9.636789321899414,0.1474343091249466,-13.55002212524414,-0.11035484075546265,-13.31523323059082,10.732518196105957,-22.922372817993164,8.21194076538086,-3.523812770843506,4.133732318878174,-2.5646450519561768,-3.1136908531188965,-3.268211603164673,10.302740097045898,-4.843581199645996,16.65780258178711,10.101926803588867,7.660758972167969,2.5214898586273193,5.563979625701904,-1.2169976234436035,7.095042705535889,0.9407005906105042,0.39798280596733093,0.9518924951553345,-1.3790024518966675,-2.224726438522339,2.289124011993408,-3.444918394088745,1.6480380296707153,0.2651856541633606,-0.42153990268707275,0.21844686567783356,-0.41189658641815186,3.016031265258789,2.2148308753967285,fear
2438,-405.0669860839844,61.861419677734375,-5.060002326965332,-5.759155750274658,-16.255290985107422,15.003789901733398,-23.467361450195312,8.133956909179688,-14.629816055297852,8.653260231018066,-18.43425941467285,-0.30287447571754456,-13.5009126663208,10.132798194885254,-5.436106204986572,0.18647941946983337,-8.622031211853027,3.7765896320343018,-2.565049171447754,-2.133892774581909,4.79866361618042,21.36587142944336,19.867921829223633,28.556833267211914,18.904905319213867,15.03054428100586,2.268587112426758,5.735793590545654,-1.6111470460891724,6.639473915100098,-0.01823568344116211,0.5208878517150879,-0.9885573983192444,-2.094562530517578,0.8412142992019653,0.828253448009491,-1.5179731845855713,-0.8518896102905273,-3.449756383895874,-0.43628108501434326,fear
3483,-392.5892639160156,51.03599548339844,-15.776664733886719,39.279747009277344,-10.936009407043457,6.266949653625488,-9.726435661315918,-7.545345306396484,-5.211975574493408,14.44594955444336,-20.398094177246094,14.894887924194336,-8.901018142700195,9.656037330627441,-2.9384186267852783,-3.7895748615264893,-0.42528778314590454,0.9431492686271667,-13.623880386352539,4.090528964996338,-7.44247579574585,-1.2166392803192139,-6.902987003326416,-2.6355419158935547,-4.1708664894104,-2.3257243633270264,-2.6574394702911377,-0.19224843382835388,-4.665360450744629,-0.32108238339424133,-9.292278289794922,-1.7796043157577515,-0.9711707830429077,11.687816619873047,21.967870712280273,28.99298858642578,29.961313247680664,17.425416946411133,6.101560115814209,-1.9659579992294312,neutral
991,-541.2412719726562,72.06537628173828,9.269427299499512,26.66954231262207,10.5712251663208,15.95384693145752,-10.47099494934082,-2.4733643531799316,-15.582169532775879,5.095335483551025,-10.02472972869873,6.227426052093506,-7.860846996307373,9.21180534362793,4.581765651702881,1.3175095319747925,-5.645267009735107,10.620901107788086,-5.191840171813965,-1.8649386167526245,0.9513375759124756,4.2634077072143555,-5.406361103057861,-0.230191171169281,-4.200201511383057,0.0877336636185646,-7.11979341506958,-0.217378631234169,-0.23986557126045227,-0.6977134943008423,-4.4082350730896,0.5257956385612488,-5.337522983551025,-3.905226230621338,2.9828431606292725,5.601747035980225,19.45461082458496,26.2239990234375,28.223512649536133,25.980243682861328,neutral
3582,-423.2110900878906,83.99324035644531,24.390666961669922,31.062637329101562,-15.883011817932129,16.56755256652832,-3.281057834625244,-10.323385238647461,-3.8358168601989746,-7.668507099151611,-13.145942687988281,5.693700313568115,-8.282682418823242,13.834634780883789,-11.15979290008545,2.186098098754883,-1.418520450592041,-3.3941047191619873,-7.4422221183776855,-2.2857394218444824,-9.544384002685547,-5.425076007843018,-8.183967590332031,0.9587651491165161,-2.271940231323242,6.822569370269775,6.174491882324219,0.834785521030426,1.2905415296554565,-2.9987149238586426,-1.4268685579299927,8.754178047180176,8.835898399353027,8.172414779663086,5.637401580810547,2.1522743701934814,5.94659948348999,5.973994255065918,8.356314659118652,6.293977737426758,sad
3967,-395.275634765625,82.24833679199219,-8.654532432556152,17.94590187072754,-26.66788101196289,1.5786900520324707,-9.689164161682129,-11.56541633605957,-12.31161117553711,5.916084289550781,-17.082019805908203,6.191748142242432,-12.709258079528809,3.417167901992798,-6.73463249206543,-2.1435062885284424,-3.952796220779419,-2.5031301975250244,-9.408048629760742,3.734606981277466,-7.166384696960449,1.3691400289535522,0.10356942564249039,1.2052807807922363,-3.1782891750335693,0.0539410337805748,-4.652054309844971,2.914142608642578,3.6916937828063965,4.811380863189697,6.063737869262695,6.31373405456543,3.1806328296661377,2.440422296524048,1.104640245437622,-0.4178600609302521,3.485053300857544,1.8248392343521118,2.959010124206543,0.03031899966299534,disgust
3466,-532.1690063476562,92.51249694824219,7.2209272384643555,7.888338565826416,8.658425331115723,16.482389450073242,-12.366689682006836,-0.02814009040594101,-15.645895004272461,9.532270431518555,-11.469901084899902,5.934127330780029,-5.515581130981445,10.27446174621582,7.435091972351074,4.18094539642334,-9.3425874710083,9.594754219055176,-3.169407606124878,-1.4038480520248413,2.031160831451416,3.288048267364502,-3.063666820526123,1.5080283880233765,-5.006278038024902,0.9873805642127991,-6.694558143615723,-1.6188287734985352,-0.032067593187093735,0.190686896443367,-4.940633296966553,-3.7716948986053467,-6.531226634979248,-1.1975188255310059,9.835831642150879,17.942617416381836,29.632844924926758,31.09768295288086,26.831268310546875,15.286996841430664,neutral
4392,-314.2648010253906,36.71725845336914,-19.727529525756836,12.726346969604492,-19.954389572143555,5.526798248291016,-10.696643829345703,-2.852318525314331,-10.482151985168457,8.796889305114746,-21.02330207824707,16.555622100830078,-12.518638610839844,9.626099586486816,-3.524571418762207,-1.7223047018051147,1.9003714323043823,9.954524993896484,-6.328154563903809,17.684673309326172,2.8995232582092285,6.493898868560791,-1.3527652025222778,0.8430503606796265,0.10246676951646805,6.049994945526123,0.7485466003417969,2.292752504348755,-2.3875622749328613,0.07107649743556976,-2.1673293113708496,3.3748342990875244,-3.9486896991729736,-0.5215799808502197,0.26202452182769775,1.481360912322998,2.1043741703033447,3.047191858291626,2.201784133911133,1.4046765565872192,fear
2372,-259.7135925292969,51.14363098144531,5.127915382385254,16.14348602294922,-2.811983108520508,11.466137886047363,-8.618080139160156,-1.5618031024932861,-16.709806442260742,5.014057159423828,-20.74057388305664,11.342045783996582,-9.893880844116211,5.014578819274902,-4.046823501586914,-2.274543285369873,0.9203537702560425,13.53792953491211,-5.245638847351074,13.402252197265625,2.884004592895508,5.907478332519531,2.299485683441162,5.080849647521973,-5.10907506942749,2.4051780700683594,-4.037407875061035,2.255246162414551,-3.5268144607543945,0.839774489402771,-1.3782377243041992,1.1870336532592773,-2.5106120109558105,3.044407844543457,0.8577666282653809,-1.863248586654663,1.3027329444885254,2.6307783126831055,2.7304258346557617,-0.6626502871513367,fear
3527,-427.6459045410156,63.44769287109375,-0.8123607039451599,25.992727279663086,0.39820337295532227,5.173064708709717,-10.39954662322998,-3.1566765308380127,-8.64972972869873,13.986953735351562,-13.278597831726074,14.904548645019531,-5.113580226898193,10.160627365112305,-1.064720630645752,-0.6751918792724609,-2.4271743297576904,4.202279090881348,-13.738289833068848,4.264711380004883,-4.900002956390381,-3.615870475769043,-6.390401363372803,-1.44255530834198,-4.2836785316467285,-2.631775140762329,-3.356513023376465,-0.17617325484752655,-3.1956787109375,-0.5667116641998291,-7.695745944976807,-5.391042709350586,-1.6647688150405884,5.913343906402588,16.775514602661133,25.418275833129883,28.23815155029297,20.319284439086914,8.88062572479248,-1.8290780782699585,neutral
795,-448.61077880859375,73.65225982666016,4.140962600708008,-3.4204211235046387,-1.90280020236969,15.05152416229248,-18.72580909729004,-1.348167896270752,-18.9108829498291,4.11065673828125,-22.63504409790039,-7.230958938598633,-10.959501266479492,8.211847305297852,-9.055179595947266,5.2279510498046875,-5.986505508422852,4.844972610473633,4.444557189941406,-3.5484092235565186,-4.325479984283447,14.383394241333008,10.578681945800781,27.950237274169922,28.232114791870117,22.765974044799805,10.236128807067871,8.862687110900879,-3.726088523864746,4.187851905822754,5.522151947021484,1.6036744117736816,-0.12108436971902847,-5.342282295227051,1.2095104455947876,4.740664005279541,0.7960065603256226,-0.8099393844604492,-4.854043483734131,0.40785324573516846,fear
2994,-331.2950439453125,31.94036102294922,-12.57819938659668,45.52742385864258,-13.579319953918457,0.5134525299072266,-10.763472557067871,-15.68111515045166,-11.387727737426758,-10.232362747192383,-14.476085662841797,11.78996467590332,-19.717872619628906,12.291861534118652,-10.873077392578125,-0.7685558795928955,2.969632387161255,-0.4531739056110382,-6.816730976104736,2.3553695678710938,-10.986082077026367,-3.172893524169922,0.07367623597383499,6.513218879699707,4.995913028717041,1.4474384784698486,-1.664212703704834,3.580991744995117,10.440878868103027,14.064188957214355,9.23741340637207,4.250661849975586,5.028478622436523,4.713526248931885,7.563160419464111,6.360172271728516,1.7349107265472412,-2.502748489379883,-4.194375991821289,-3.0930380821228027,happy
3975,-441.7109680175781,85.16658020019531,7.125210762023926,0.5167815089225769,-7.030668258666992,11.938521385192871,-21.432987213134766,8.576066017150879,-22.393112182617188,4.143083095550537,-18.585145950317383,-6.360533237457275,-7.078767776489258,0.8826348781585693,-3.7791733741760254,4.222470760345459,-7.203667640686035,15.125720977783203,-0.8108319044113159,1.04323410987854,-1.05916428565979,1.474496603012085,0.05892020836472511,3.1946661472320557,-1.7326887845993042,6.486019611358643,0.6663114428520203,7.997616291046143,0.5794485211372375,4.267707824707031,1.1182829141616821,3.9515304565429688,2.8969132900238037,2.5346102714538574,1.8192740678787231,2.5193381309509277,3.0952706336975098,1.6451162099838257,4.641376495361328,4.075735092163086,happy
